record_id,csv_category,engine_category,csv_action,engine_action,csv_do_not_boil,engine_do_not_boil,chemical_flag_csv,biological_flag_csv,fluoride,arsenic_ug,arsenic_mg,nitrate,fecal_coliform,turbidity,tds,ph,state,district
IWQ-32233,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.224,2.9,0.0029,20.52,0.0,4.26,533.9,7.87,Punjab,Faridkot
IWQ-32239,CRITICAL_MIXED_HAZARD,UNSAFE_BIOLOGICAL_PATHOGEN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,BOIL_OR_CHLORINATE_REQUIRED,True,False,True,True,0.288,1.66,0.00166,6.17,1927.6,7.14,216.2,7.9,Punjab,Mansa
IWQ-32244,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.321,1.14,0.00114,30.9,0.0,1.66,392.8,7.72,Punjab,Barnala
IWQ-32245,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.296,3.45,0.00345,18.33,0.0,2.44,269.5,8.43,Punjab,Sri Muktsar Sahib
IWQ-32246,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.223,0.06,6e-05,18.47,0.0,0.6,352.2,8.54,Punjab,Sri Muktsar Sahib
IWQ-32248,CRITICAL_MIXED_HAZARD,UNSAFE_BIOLOGICAL_PATHOGEN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,BOIL_OR_CHLORINATE_REQUIRED,True,False,True,True,0.19,12.62,0.01262,18.28,4076.2,17.2,408.0,8.11,Punjab,Firozpur
IWQ-32254,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.498,2.94,0.00294,21.66,0.0,2.92,131.6,8.24,Punjab,Sri Muktsar Sahib
IWQ-32256,CRITICAL_CHEMICAL_TOXIN,POTABLE_SAFE,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,SAFE_TO_DRINK,True,False,True,False,0.912,3.2,0.0032,17.82,0.0,0.69,208.4,7.87,Punjab,Faridkot
IWQ-32259,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.726,0.76,0.00076,16.55,0.0,30.35,486.3,8.52,Punjab,Patiala
IWQ-32260,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.539,2.22,0.00222,29.43,0.0,1.67,274.9,7.95,Punjab,Amritsar
IWQ-32263,CRITICAL_CHEMICAL_TOXIN,POTABLE_SAFE,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,SAFE_TO_DRINK,True,False,True,False,0.299,5.48,0.00548,32.93,0.0,0.97,400.0,7.56,Punjab,Bathinda
IWQ-32268,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.46,0.2,0.0002,7.28,0.0,1.58,439.1,7.58,Punjab,Firozpur
IWQ-32270,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.438,0.33,0.00033,16.24,0.0,2.44,546.9,7.61,Punjab,Rupnagar
IWQ-32273,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.335,0.4,0.0004,7.94,0.0,2.94,355.9,8.73,Punjab,Malerkotla
IWQ-32274,CRITICAL_MIXED_HAZARD,UNSAFE_BIOLOGICAL_PATHOGEN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,BOIL_OR_CHLORINATE_REQUIRED,True,False,True,True,0.092,12.6,0.0126,8.43,5858.5,22.07,265.2,8.65,Punjab,Amritsar
IWQ-32275,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.553,0.67,0.00067,25.1,0.0,1.93,1642.0,7.91,Punjab,Mansa
IWQ-32281,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.377,4.85,0.00485,6.11,0.0,6.34,326.1,8.14,Punjab,Sangrur
IWQ-32289,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.609,0.16,0.00016,41.0,0.0,9.04,565.5,8.97,Punjab,Tarn Taran
IWQ-32292,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.758,1.06,0.00106,18.53,0.0,2.14,969.4,7.73,Punjab,Ludhiana
IWQ-32293,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.06,5.9,0.0059,39.24,0.0,1.46,405.1,8.26,Punjab,Patiala
IWQ-32295,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.995,0.91,0.00091,10.96,0.0,20.32,306.2,8.26,Punjab,Sri Muktsar Sahib
IWQ-32297,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.567,0.09,9e-05,8.56,0.0,1.52,379.9,8.0,Punjab,Jalandhar
IWQ-32300,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.515,5.61,0.00561,2.44,0.0,1.78,642.0,7.64,Punjab,Barnala
IWQ-32302,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.537,0.61,0.00061,26.18,0.0,3.56,423.5,7.55,Punjab,Malerkotla
IWQ-32308,CRITICAL_MIXED_HAZARD,UNSAFE_BIOLOGICAL_PATHOGEN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,BOIL_OR_CHLORINATE_REQUIRED,True,False,True,True,0.383,0.4,0.0004,43.39,349.9,8.7,54.6,7.36,Punjab,Pathankot
IWQ-32316,CRITICAL_MIXED_HAZARD,UNSAFE_BIOLOGICAL_PATHOGEN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,BOIL_OR_CHLORINATE_REQUIRED,True,False,True,True,1.061,0.58,0.00058,28.1,5905.1,4.9,285.2,7.74,Punjab,Sri Muktsar Sahib
IWQ-32322,CRITICAL_MIXED_HAZARD,UNSAFE_BIOLOGICAL_PATHOGEN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,BOIL_OR_CHLORINATE_REQUIRED,True,False,True,True,0.319,0.29,0.00029,31.86,5077.0,6.96,472.9,7.21,Punjab,Shaheed Bhagat Singh Nagar
IWQ-32323,CRITICAL_MIXED_HAZARD,UNSAFE_BIOLOGICAL_PATHOGEN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,BOIL_OR_CHLORINATE_REQUIRED,True,False,True,True,0.755,0.18,0.00018,6.3,5933.4,18.87,323.0,7.48,Punjab,Gurdaspur
IWQ-32325,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.116,0.62,0.00062,26.35,0.0,0.74,272.0,7.83,Punjab,Patiala
IWQ-32328,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.151,0.29,0.00029,8.09,0.0,4.75,155.5,7.66,Punjab,Mansa
IWQ-32332,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.25,2.52,0.00252,8.97,0.0,2.52,232.4,7.77,Punjab,Patiala
IWQ-32342,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.621,3.43,0.00343,13.21,0.0,4.05,1071.8,7.27,Punjab,Fazilka
IWQ-32345,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.204,4.97,0.00497,2.88,0.0,1.34,684.9,7.88,Punjab,Amritsar
IWQ-32346,CRITICAL_CHEMICAL_TOXIN,POTABLE_SAFE,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,SAFE_TO_DRINK,True,False,True,False,0.227,8.85,0.00885,3.96,0.0,0.48,237.0,8.01,Punjab,Sangrur
IWQ-32347,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.207,0.48,0.00048,6.41,0.0,1.82,449.1,8.07,Punjab,Fazilka
IWQ-32348,CRITICAL_MIXED_HAZARD,UNSAFE_BIOLOGICAL_PATHOGEN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,BOIL_OR_CHLORINATE_REQUIRED,True,False,True,True,0.958,0.17,0.00017,23.23,2471.1,53.07,1604.6,7.97,Punjab,Bathinda
IWQ-32350,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.378,0.2,0.0002,9.44,0.0,0.68,153.7,8.35,Punjab,Mansa
IWQ-32356,CRITICAL_MIXED_HAZARD,UNSAFE_BIOLOGICAL_PATHOGEN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,BOIL_OR_CHLORINATE_REQUIRED,True,False,True,True,0.136,1.34,0.00134,1.49,7473.3,21.15,267.1,7.73,Punjab,Tarn Taran
IWQ-32361,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.939,3.58,0.00358,11.15,0.0,1.77,226.1,7.8,Punjab,Sri Muktsar Sahib
IWQ-32364,CRITICAL_MIXED_HAZARD,UNSAFE_BIOLOGICAL_PATHOGEN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,BOIL_OR_CHLORINATE_REQUIRED,True,False,True,True,0.217,4.49,0.00449,21.68,11.3,5.38,328.1,7.52,Punjab,Fazilka
IWQ-32365,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.497,1.11,0.00111,39.83,0.0,10.67,192.7,7.97,Punjab,Faridkot
IWQ-32369,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.12,0.92,0.00092,14.12,0.0,3.36,119.1,8.32,Punjab,Sangrur
IWQ-32370,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.269,0.33,0.00033,33.68,0.0,3.66,758.2,8.66,Punjab,Fatehgarh Sahib
IWQ-32378,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.165,1.7,0.0017,13.32,0.0,4.56,747.7,7.7,Punjab,Bathinda
IWQ-32382,CRITICAL_MIXED_HAZARD,UNSAFE_BIOLOGICAL_PATHOGEN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,BOIL_OR_CHLORINATE_REQUIRED,True,False,True,True,1.156,0.39,0.00039,28.9,4.8,11.37,1436.5,7.9,Punjab,Mansa
IWQ-32383,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.223,1.54,0.00154,24.15,0.0,4.53,477.3,7.77,Punjab,Shaheed Bhagat Singh Nagar
IWQ-32387,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.694,2.26,0.00226,18.91,0.0,4.38,512.2,8.35,Punjab,Shaheed Bhagat Singh Nagar
IWQ-32394,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.77,3.08,0.00308,43.71,0.0,1.17,905.0,8.22,Punjab,Barnala
IWQ-32396,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.231,3.99,0.00399,2.01,0.0,2.86,819.3,7.35,Punjab,Amritsar
IWQ-32397,CRITICAL_MIXED_HAZARD,UNSAFE_BIOLOGICAL_PATHOGEN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,BOIL_OR_CHLORINATE_REQUIRED,True,False,True,True,0.088,14.77,0.01477,11.74,9.2,2.08,1142.3,8.43,Punjab,Fatehgarh Sahib
IWQ-32404,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.637,0.16,0.00016,12.36,0.0,2.74,284.1,8.17,Punjab,Faridkot
IWQ-32417,CRITICAL_MIXED_HAZARD,UNSAFE_BIOLOGICAL_PATHOGEN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,BOIL_OR_CHLORINATE_REQUIRED,True,False,True,True,0.497,1.17,0.00117,7.72,16887.2,31.0,864.0,7.92,Punjab,Mansa
IWQ-32418,CRITICAL_MIXED_HAZARD,UNSAFE_BIOLOGICAL_PATHOGEN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,BOIL_OR_CHLORINATE_REQUIRED,True,False,True,True,0.507,2.25,0.00225,13.95,2.7,1.68,910.7,7.85,Punjab,Pathankot
IWQ-32420,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.567,0.48,0.00048,6.31,0.0,1.61,647.0,8.35,Punjab,Barnala
IWQ-32421,CRITICAL_CHEMICAL_TOXIN,POTABLE_SAFE,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,SAFE_TO_DRINK,True,False,True,False,0.362,1.23,0.00123,3.13,0.0,0.24,405.8,7.92,Punjab,Mansa
IWQ-32426,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.836,0.52,0.00052,3.75,0.0,2.22,731.2,7.72,Punjab,Fazilka
IWQ-32442,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.264,2.61,0.00261,14.25,0.0,2.26,518.8,7.73,Punjab,Rupnagar
IWQ-32449,CRITICAL_MIXED_HAZARD,UNSAFE_BIOLOGICAL_PATHOGEN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,BOIL_OR_CHLORINATE_REQUIRED,True,False,True,True,0.533,0.45,0.00045,15.46,13.3,1.92,81.9,8.44,Punjab,Fatehgarh Sahib
IWQ-32458,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.695,0.24,0.00024,43.74,0.0,19.34,114.0,7.76,Punjab,Faridkot
IWQ-32459,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.733,0.14,0.00014,33.91,0.0,4.15,261.8,7.45,Punjab,Sangrur
IWQ-32462,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.511,1.06,0.00106,13.36,0.0,7.8,103.4,7.86,Punjab,Mansa
IWQ-32463,CRITICAL_MIXED_HAZARD,UNSAFE_BIOLOGICAL_PATHOGEN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,BOIL_OR_CHLORINATE_REQUIRED,True,False,True,True,0.648,0.15,0.00015,19.25,6.3,1.44,217.7,7.86,Punjab,Bathinda
IWQ-32466,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.505,0.96,0.00096,5.78,0.0,1.73,1267.6,8.14,Punjab,Mansa
IWQ-32474,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.803,0.68,0.00068,3.18,0.0,10.41,815.2,8.08,Punjab,Fazilka
IWQ-32480,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.617,1.6,0.0016,23.12,0.0,2.32,450.6,8.26,Punjab,Firozpur
IWQ-32491,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.258,9.26,0.00926,10.1,0.0,2.08,1522.4,8.1,Punjab,Amritsar
IWQ-32492,CRITICAL_CHEMICAL_TOXIN,POTABLE_SAFE,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,SAFE_TO_DRINK,True,False,True,False,0.363,0.46,0.00046,40.68,0.0,1.0,470.5,7.8,Punjab,Shaheed Bhagat Singh Nagar
IWQ-32497,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.361,0.29,0.00029,23.29,0.0,0.22,165.8,8.16,Punjab,Firozpur
IWQ-32503,CRITICAL_CHEMICAL_TOXIN,POTABLE_SAFE,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,SAFE_TO_DRINK,True,False,True,False,0.662,0.17,0.00017,5.56,0.0,0.2,68.1,7.64,Punjab,Sangrur
IWQ-32505,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.013,2.4,0.0024,34.32,0.0,0.44,476.2,8.23,Punjab,Gurdaspur
IWQ-32509,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.507,0.51,0.00051,13.35,0.0,7.83,267.6,7.34,Punjab,Firozpur
IWQ-32511,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.399,0.26,0.00026,18.76,0.0,2.35,287.9,8.24,Punjab,Hoshiarpur
IWQ-32516,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.198,0.02,2e-05,28.72,0.0,3.0,147.0,7.1,Punjab,Tarn Taran
IWQ-32519,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.332,3.32,0.00332,20.94,0.0,11.95,380.6,7.93,Punjab,SAS Nagar
IWQ-32526,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.356,2.93,0.00293,34.63,0.0,1.58,659.0,8.87,Punjab,Sangrur
IWQ-32527,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.53,0.57,0.00057,6.64,0.0,6.56,1192.1,8.37,Punjab,Amritsar
IWQ-32532,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.232,1.61,0.00161,23.68,0.0,1.75,360.0,7.66,Punjab,Mansa
IWQ-32541,CRITICAL_MIXED_HAZARD,UNSAFE_BIOLOGICAL_PATHOGEN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,BOIL_OR_CHLORINATE_REQUIRED,True,False,True,True,0.108,2.46,0.00246,9.81,538.4,6.17,766.4,7.69,Punjab,Sri Muktsar Sahib
IWQ-32542,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.428,9.04,0.00904,4.68,0.0,0.16,61.9,8.24,Punjab,Patiala
IWQ-32544,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.535,1.41,0.00141,9.82,0.0,1.94,470.8,7.92,Punjab,Moga
IWQ-32557,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.749,1.13,0.00113,7.54,0.0,2.55,1911.9,7.99,Punjab,Fatehgarh Sahib
IWQ-32566,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.118,0.04,4e-05,4.89,0.0,4.12,1536.4,8.05,Punjab,Bathinda
IWQ-32568,CRITICAL_MIXED_HAZARD,UNSAFE_BIOLOGICAL_PATHOGEN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,BOIL_OR_CHLORINATE_REQUIRED,True,False,True,True,0.266,0.18,0.00018,23.66,268.2,9.99,100.0,7.01,Punjab,Sri Muktsar Sahib
IWQ-32573,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.841,2.64,0.00264,26.45,0.0,1.38,1400.1,7.64,Punjab,Firozpur
IWQ-32574,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.155,4.47,0.00447,6.94,0.0,2.2,746.7,7.48,Punjab,Fazilka
IWQ-32576,CRITICAL_MIXED_HAZARD,UNSAFE_BIOLOGICAL_PATHOGEN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,BOIL_OR_CHLORINATE_REQUIRED,True,False,True,True,0.763,0.06,6e-05,18.85,2126.2,17.23,154.6,7.5,Punjab,Kapurthala
IWQ-32581,CRITICAL_MIXED_HAZARD,UNSAFE_BIOLOGICAL_PATHOGEN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,BOIL_OR_CHLORINATE_REQUIRED,True,False,True,True,0.308,1.72,0.00172,16.34,8.2,1.75,180.5,8.42,Punjab,Hoshiarpur
IWQ-32589,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.773,4.92,0.00492,8.08,0.0,2.88,339.6,7.76,Punjab,Amritsar
IWQ-32591,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.062,1.3,0.0013,11.1,0.0,2.89,310.2,7.39,Punjab,Tarn Taran
IWQ-32593,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.027,2.22,0.00222,16.55,0.0,2.73,442.4,7.45,Punjab,Barnala
IWQ-32596,CRITICAL_CHEMICAL_TOXIN,POTABLE_SAFE,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,SAFE_TO_DRINK,True,False,True,False,0.864,5.98,0.00598,8.83,0.0,0.84,336.9,8.2,Punjab,Faridkot
IWQ-32607,CRITICAL_MIXED_HAZARD,UNSAFE_BIOLOGICAL_PATHOGEN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,BOIL_OR_CHLORINATE_REQUIRED,True,False,True,True,0.151,1.07,0.00107,21.42,4.3,0.09,82.7,8.31,Punjab,Faridkot
IWQ-32608,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.471,1.9,0.0019,3.72,0.0,2.82,182.8,7.33,Punjab,Pathankot
